0.00689743	0.00555073	0.00462195	0.00402582	0.00354286	0.00312431	0.00276719	0.00246278	0.00220077	0.00197357	0.00177561	0.00160234	0.00144992	0.00131515	0.00119539	0.00108845	0.000992599	0.000906439	0.000828875	0.000759052	0.000696298	0.000640079	0.000589961	0.000545573	0.000506586	0.000472698	0.00044362	0.000419071	0.000398776	0.000382463	0.000369863	0.000360715	0.000354761	0.000351751	0.000351444	0.000353609	0.000358024	0.000364478	0.000372772	0.000382716	0.000394133	0.000406856	0.000420727	0.0004356	0.000451337	0.00046781	0.0004849	0.000502495	0.000520491	0.000538794	0.000557315	0.000575972	0.000594688	0.000613396	0.000632032	0.000650538	0.000668861	0.000686953	0.000704772	0.000722278	0.000739437	0.000756219	0.000772595	0.000788542	0.00080404	0.00081907	0.000833618	0.00084767	0.000861217	0.000874249	0.000886761	0.000898748	0.000910206	0.000921133	0.00093153	0.000941396	0.000950734	0.000959546	0.000967835	0.000975605	0.000982862	0.00098961	0.000995856	0.00100161	0.00100687	0.00101164	0.00101594	0.00101976	0.00102313	0.00102605	0.00102853	0.00103058	0.0010322	0.0010334	0.0010342	0.0010346	0.00103461	0.00103425	0.00103351	0.00103241	0.00103096	0.00102918	0.00102706	0.00102462	0.00102187	0.00101882	0.00101547	0.00101184	0.00100793	0.00100375	0.000999315	0.000994625	0.000989693	0.000984526	0.000979132	0.00097352	0.000967697	0.00096167	0.000955449	0.00094904	0.00094245	0.000935688	0.00092876	0.000921673	0.000914434	0.00090705	0.000899528	0.000891874	0.000884094	0.000876194	0.00086818	0.000860059	0.000851835	0.000843513	0.0008351	0.000826601	0.000818019	0.000809359	0.000800627	0.000791825	0.000782959	0.000774031	0.000765046	0.000756006	0.000746916	0.000737777	0.000728593	0.000719366	0.000710098	0.000700792	0.00069145	0.000682073	0.000672663	0.000663222	0.00065375	0.000644249	0.00063472	0.000625163	0.00061558	0.000605971	0.000596336	0.000586676	0.000576991	0.000567282	0.000557547	0.000547789	0.000538006	0.000528199	0.000518367	0.000508512	0.000498631	0.000488727	0.000478798	0.000468845	0.000458868	0.000448867	0.000438841	0.000428792	0.00041872	0.000408624	0.000398506	0.000388365	0.000378202	0.000368017	0.000357812	0.000347586	0.000337342	0.000327078	0.000316796	0.000306498	0.000296183	0.000285854	0.00027551	0.000265152	0.000254783	0.000244402	0.000234012	0.000223612	0.000213204	0.000202788	0.000192366	0.000181938	0.000171506	0.000161071	0.000150635	0.000140199	0.000129763	0.000119329	0.000108896	9.84655e-005	8.80374e-005	7.76123e-005	6.71901e-005	5.67711e-005	4.63648e-005	3.5977e-005	2.54827e-005	1.47819e-005	5.92696e-006	
0.00440147	0.00416349	0.00387123	0.00358825	0.00330418	0.00302091	0.00274942	0.00249639	0.00226415	0.00205309	0.0018626	0.00169133	0.00153759	0.00139957	0.00127555	0.00116399	0.00106355	0.000973097	0.000891678	0.000818515	0.000752953	0.000694435	0.000642473	0.00059663	0.0005565	0.000521706	0.000491889	0.000466711	0.000445845	0.000428984	0.000415829	0.000406099	0.000399522	0.000395842	0.000394815	0.000396209	0.000399805	0.000405396	0.000412786	0.000421791	0.000432238	0.000443965	0.000456819	0.000470657	0.000485345	0.00050076	0.000516785	0.000533311	0.000550239	0.000567474	0.000584931	0.000602531	0.000620199	0.000637869	0.000655479	0.000672973	0.0006903	0.000707414	0.000724272	0.000740838	0.000757078	0.000772962	0.000788464	0.00080356	0.000818232	0.000832461	0.000846233	0.000859535	0.000872357	0.000884691	0.000896531	0.000907871	0.000918708	0.00092904	0.000938866	0.000948186	0.000957003	0.000965316	0.000973131	0.00098045	0.000987278	0.000993618	0.000999478	0.00100486	0.00100978	0.00101423	0.00101823	0.00102179	0.0010249	0.00102757	0.0010298	0.0010316	0.00103298	0.00103393	0.0010345	0.0010347	0.00103455	0.00103403	0.00103315	0.00103193	0.00103038	0.00102849	0.00102628	0.00102376	0.00102093	0.00101781	0.0010144	0.00101071	0.00100675	0.00100253	0.00099806	0.000993341	0.000988384	0.000983197	0.000977788	0.000972163	0.000966332	0.0009603	0.000954077	0.000947668	0.000941081	0.000934323	0.000927402	0.000920323	0.000913094	0.00090572	0.00089821	0.000890568	0.0008828	0.000874913	0.000866913	0.000858805	0.000850595	0.000842287	0.000833887	0.000825401	0.000816831	0.000808184	0.000799463	0.000790673	0.000781818	0.000772901	0.000763926	0.000754896	0.000745814	0.000736684	0.000727509	0.00071829	0.00070903	0.000699732	0.000690398	0.000681029	0.000671627	0.000662194	0.00065273	0.000643238	0.000633718	0.000624171	0.000614598	0.000604999	0.000595376	0.000585728	0.000576057	0.000566361	0.000556642	0.000546899	0.000537133	0.000527343	0.000517531	0.000507695	0.000497835	0.000487953	0.000478047	0.000468117	0.000458164	0.000448188	0.000438189	0.000428167	0.000418121	0.000408053	0.000397963	0.000387851	0.000377717	0.000367561	0.000357385	0.000347189	0.000336973	0.000326738	0.000316485	0.000306214	0.000295927	0.000285624	0.000275306	0.000264974	0.000254629	0.000244272	0.000233904	0.000223526	0.000213138	0.000202742	0.000192338	0.000181928	0.000171511	0.00016109	0.000150668	0.000140245	0.000129823	0.000119401	0.000108979	9.85598e-005	8.81423e-005	7.77272e-005	6.73144e-005	5.69037e-005	4.65032e-005	3.61216e-005	2.56373e-005	1.49007e-005	5.92146e-006	
0.00367918	0.00364985	0.00352497	0.00334485	0.0031419	0.00292789	0.00271015	0.00249517	0.00228769	0.00209074	0.00190611	0.00173473	0.00157687	0.00143235	0.00130072	0.00118133	0.00107348	0.000976442	0.000889505	0.000811998	0.00074328	0.000682736	0.000629765	0.000583772	0.000544184	0.000510455	0.000482074	0.000458573	0.000439521	0.000424528	0.000413233	0.000405311	0.00040046	0.000398405	0.00039889	0.00040168	0.000406555	0.000413308	0.00042175	0.000431699	0.000442989	0.000455462	0.000468971	0.000483377	0.000498552	0.000514375	0.000530735	0.000547528	0.000564656	0.00058203	0.000599569	0.000617195	0.00063484	0.000652439	0.000669936	0.000687276	0.000704413	0.000721304	0.000737911	0.000754199	0.000770138	0.000785702	0.000800867	0.000815614	0.000829923	0.000843782	0.000857177	0.000870098	0.000882537	0.000894488	0.000905945	0.000916905	0.000927367	0.000937328	0.00094679	0.000955753	0.00096422	0.000972193	0.000979675	0.000986671	0.000993185	0.000999223	0.00100479	0.00100989	0.00101453	0.00101872	0.00102246	0.00102577	0.00102864	0.00103109	0.00103312	0.00103475	0.00103599	0.00103685	0.00103732	0.00103738	0.00103705	0.00103632	0.00103522	0.00103378	0.00103205	0.00103001	0.00102767	0.00102502	0.00102208	0.00101886	0.00101535	0.00101157	0.00100752	0.00100322	0.000998665	0.000993869	0.000988841	0.000983587	0.000978114	0.000972432	0.000966546	0.000960463	0.000954192	0.000947739	0.00094111	0.000934313	0.000927355	0.000920242	0.000912981	0.000905578	0.000898039	0.00089037	0.000882578	0.000874668	0.000866647	0.000858518	0.000850289	0.000841963	0.000833547	0.000825045	0.000816461	0.0008078	0.000799066	0.000790264	0.000781398	0.00077247	0.000763485	0.000754446	0.000745357	0.000736219	0.000727037	0.000717812	0.000708547	0.000699245	0.000689906	0.000680534	0.000671129	0.000661694	0.000652229	0.000642737	0.000633217	0.000623671	0.0006141	0.000604504	0.000594884	0.00058524	0.000575573	0.000565882	0.000556169	0.000546433	0.000536675	0.000526894	0.00051709	0.000507263	0.000497414	0.000487542	0.000477647	0.000467729	0.000457788	0.000447824	0.000437838	0.000427829	0.000417797	0.000407743	0.000397666	0.000387568	0.000377448	0.000367307	0.000357145	0.000346963	0.000336761	0.00032654	0.000316301	0.000306044	0.000295771	0.000285481	0.000275176	0.000264857	0.000254524	0.000244179	0.000233823	0.000223456	0.000213079	0.000202694	0.000192301	0.000181901	0.000171494	0.000161082	0.000150666	0.00014025	0.000129833	0.000119417	0.000109001	9.85867e-005	8.81732e-005	7.7761e-005	6.735e-005	5.69392e-005	4.65342e-005	3.61441e-005	2.56626e-005	1.49255e-005	5.85587e-006	
0.00330705	0.00329782	0.00322869	0.0031137	0.00297204	0.00281238	0.00264016	0.00246087	0.00227947	0.00209996	0.00192541	0.00175813	0.00159976	0.00145142	0.00131374	0.00118705	0.00107141	0.000966755	0.00087287	0.000789469	0.000716171	0.000652481	0.000597776	0.000551318	0.00051232	0.000480004	0.000453643	0.000432578	0.00041622	0.000404049	0.000395609	0.000390505	0.000388387	0.000388947	0.000391914	0.00039704	0.000404105	0.000412905	0.000423253	0.000434974	0.000447908	0.000461903	0.000476816	0.000492515	0.000508875	0.00052578	0.000543121	0.000560797	0.000578714	0.000596785	0.00061493	0.000633076	0.000651156	0.00066911	0.000686883	0.000704425	0.000721694	0.00073865	0.000755259	0.000771491	0.000787319	0.000802723	0.000817682	0.000832182	0.000846208	0.00085975	0.0008728	0.000885352	0.000897401	0.000908944	0.000919979	0.000930506	0.000940526	0.000950041	0.000959054	0.000967566	0.000975583	0.000983109	0.000990149	0.000996708	0.00100279	0.00100841	0.00101356	0.00101826	0.00102251	0.00102631	0.00102968	0.00103263	0.00103515	0.00103726	0.00103896	0.00104027	0.00104119	0.00104173	0.0010419	0.00104171	0.00104117	0.0010403	0.00103912	0.00103758	0.00103567	0.0010334	0.00103078	0.00102785	0.00102464	0.00102119	0.00101749	0.00101353	0.00100931	0.00100486	0.00100017	0.000995242	0.000990088	0.000984713	0.000979125	0.000973334	0.000967344	0.000961165	0.000954802	0.000948263	0.000941555	0.000934683	0.000927654	0.000920475	0.000913151	0.00090569	0.000898096	0.000890376	0.000882536	0.000874582	0.000866518	0.00085835	0.000850083	0.000841723	0.000833274	0.000824742	0.000816129	0.000807442	0.000798683	0.000789858	0.00078097	0.000772022	0.000763019	0.000753962	0.000744857	0.000735704	0.000726508	0.000717271	0.000707994	0.000698681	0.000689334	0.000679953	0.000670541	0.0006611	0.00065163	0.000642133	0.00063261	0.000623062	0.000613489	0.000603892	0.000594273	0.00058463	0.000574966	0.000565279	0.00055557	0.000545839	0.000536086	0.000526312	0.000516515	0.000506697	0.000496857	0.000486994	0.00047711	0.000467203	0.000457275	0.000447324	0.00043735	0.000427355	0.000417337	0.000407298	0.000397236	0.000387154	0.000377049	0.000366924	0.000356779	0.000346613	0.000336428	0.000326224	0.000316002	0.000305762	0.000295505	0.000285232	0.000274944	0.000264641	0.000254324	0.000243996	0.000233655	0.000223304	0.000212943	0.000202573	0.000192196	0.000181813	0.000171423	0.000161025	0.000150621	0.000140215	0.000129808	0.000119401	0.000108994	9.85876e-005	8.81811e-005	7.77746e-005	6.73675e-005	5.6959e-005	4.65527e-005	3.61571e-005	2.56783e-005	1.49502e-005	5.82642e-006	
0.00314341	0.00313932	0.0030918	0.0030043	0.00288827	0.00275069	0.00259658	0.00243097	0.0022587	0.00208399	0.00191041	0.00174088	0.00157775	0.00142287	0.00127749	0.0011425	0.00101849	0.000905868	0.000804913	0.000715807	0.000638566	0.000572917	0.000518191	0.000473357	0.000437225	0.000408649	0.000386596	0.000370165	0.000358576	0.000351175	0.000347411	0.000346829	0.000349045	0.000353735	0.000360625	0.000369471	0.000380063	0.000392206	0.000405728	0.000420463	0.000436262	0.000452979	0.00047048	0.000488635	0.000507325	0.000526433	0.000545853	0.000565482	0.000585228	0.000605002	0.000624725	0.000644323	0.00066373	0.000682887	0.000701739	0.000720241	0.00073835	0.000756032	0.000773255	0.000789994	0.000806228	0.00082194	0.000837116	0.000851746	0.000865822	0.000879341	0.0008923	0.000904698	0.000916537	0.000927819	0.000938549	0.000948731	0.000958372	0.000967478	0.000976056	0.000984113	0.000991658	0.000998699	0.00100524	0.0010113	0.00101688	0.00102199	0.00102663	0.00103082	0.00103457	0.00103788	0.00104077	0.00104323	0.00104529	0.00104694	0.0010482	0.00104907	0.00104957	0.0010497	0.00104947	0.00104889	0.00104796	0.0010467	0.00104511	0.00104321	0.001041	0.0010385	0.00103574	0.0010327	0.00102935	0.00102568	0.0010217	0.00101741	0.00101287	0.00100812	0.00100316	0.000997999	0.000992627	0.000987052	0.000981282	0.00097532	0.000969169	0.000962834	0.000956323	0.000949644	0.000942802	0.000935805	0.000928657	0.000921367	0.000913939	0.000906379	0.000898694	0.000890887	0.000882966	0.000874936	0.0008668	0.000858566	0.000850237	0.000841818	0.000833315	0.00082473	0.00081607	0.000807338	0.000798537	0.000789673	0.000780747	0.000771765	0.00076273	0.000753644	0.00074451	0.000735332	0.000726111	0.000716851	0.000707554	0.000698221	0.000688855	0.000679458	0.000670031	0.000660575	0.000651092	0.000641584	0.00063205	0.000622492	0.000612911	0.000603306	0.00059368	0.000584032	0.000574363	0.000564672	0.00055496	0.000545227	0.000535473	0.000525698	0.000515903	0.000506086	0.000496248	0.000486389	0.000476509	0.000466607	0.000456684	0.00044674	0.000436774	0.000426787	0.000416778	0.000406749	0.000396698	0.000386626	0.000376534	0.000366422	0.000356289	0.000346137	0.000335967	0.000325778	0.000315571	0.000305347	0.000295106	0.00028485	0.000274579	0.000264293	0.000253995	0.000243684	0.000233361	0.000223029	0.000212686	0.000202335	0.000191977	0.000181613	0.000171243	0.000160868	0.000150484	0.000140094	0.000129702	0.00011931	0.000108916	9.85223e-005	8.81275e-005	7.77318e-005	6.73345e-005	5.69345e-005	4.65349e-005	3.61437e-005	2.56763e-005	1.49714e-005	5.83504e-006	
0.00311901	0.003115	0.00306722	0.00297899	0.00286168	0.00272221	0.00256551	0.00239651	0.00221999	0.00204013	0.00186044	0.00168383	0.00151265	0.0013488	0.00119393	0.00104935	0.000915996	0.000794625	0.000686091	0.000591304	0.000511034	0.000445514	0.00039388	0.000354296	0.0003247	0.000303307	0.000288662	0.000279565	0.000275048	0.000274351	0.000276884	0.000282189	0.000289904	0.00029974	0.000311459	0.000324861	0.00033977	0.000356027	0.000373485	0.000392003	0.000411447	0.000431685	0.00045259	0.000474038	0.000495909	0.000518086	0.000540459	0.000562923	0.000585378	0.000607732	0.0006299	0.000651803	0.000673371	0.00069454	0.000715253	0.000735463	0.000755128	0.000774211	0.000792685	0.000810526	0.000827717	0.000844244	0.000860099	0.000875279	0.000889781	0.000903608	0.000916764	0.000929258	0.000941097	0.000952291	0.000962853	0.000972794	0.000982128	0.000990869	0.000999029	0.00100662	0.00101367	0.00102017	0.00102615	0.00103162	0.00103659	0.00104108	0.0010451	0.00104865	0.00105176	0.00105443	0.00105668	0.00105851	0.00105994	0.00106098	0.00106163	0.0010619	0.00106182	0.00106138	0.00106059	0.00105947	0.00105802	0.00105625	0.00105418	0.00105179	0.00104912	0.00104615	0.00104291	0.0010394	0.00103562	0.00103159	0.00102733	0.00102287	0.00101818	0.00101322	0.00100799	0.00100252	0.000996795	0.000990869	0.000984785	0.00097854	0.00097213	0.000965556	0.000958825	0.000951941	0.000944908	0.000937729	0.00093041	0.000922957	0.000915377	0.000907673	0.000899852	0.00089192	0.00088388	0.000875738	0.000867498	0.000859166	0.000850746	0.000842242	0.000833658	0.000824999	0.000816269	0.000807471	0.000798609	0.000789687	0.000780709	0.000771676	0.000762593	0.000753463	0.000744288	0.000735071	0.000725814	0.00071652	0.000707191	0.000697828	0.000688434	0.00067901	0.000669558	0.000660078	0.000650573	0.000641043	0.00063149	0.000621913	0.000612315	0.000602694	0.000593053	0.00058339	0.000573708	0.000564005	0.000554282	0.000544538	0.000534775	0.000524993	0.00051519	0.000505367	0.000495524	0.000485661	0.000475778	0.000465875	0.000455952	0.000446008	0.000436044	0.000426059	0.000416055	0.00040603	0.000395986	0.000385922	0.000375839	0.000365736	0.000355615	0.000345476	0.000335318	0.000325144	0.000314952	0.000304745	0.000294522	0.000284284	0.000274032	0.000263767	0.000253489	0.0002432	0.0002329	0.00022259	0.000212271	0.000201945	0.000191611	0.000181271	0.000170926	0.000160578	0.000150224	0.000139862	0.000129494	0.000119124	0.000108752	9.83789e-005	8.80044e-005	7.76282e-005	6.72498e-005	5.68681e-005	4.6486e-005	3.61113e-005	2.56656e-005	1.49963e-005	5.88207e-006	
0.00323352	0.00322418	0.00315342	0.00303502	0.00288816	0.00272137	0.00253991	0.00234908	0.00215369	0.00195761	0.00176383	0.00157469	0.00139201	0.0012173	0.0010523	0.000898314	0.000755514	0.000624373	0.000506759	0.000405287	0.00032282	0.000261316	0.000218958	0.000191197	0.000174029	0.000164853	0.000161811	0.000163446	0.000168677	0.000176759	0.000187185	0.000199604	0.000213771	0.000229507	0.000246679	0.000265177	0.000284899	0.00030575	0.00032763	0.000350436	0.000374059	0.000398387	0.000423301	0.000448683	0.000474411	0.000500366	0.00052643	0.000552488	0.000578431	0.000604156	0.000629566	0.000654573	0.000679096	0.000703063	0.00072641	0.000749081	0.000771031	0.00079222	0.000812619	0.000832202	0.000850954	0.000868864	0.000885927	0.000902143	0.000917518	0.000932059	0.000945778	0.000958691	0.000970814	0.000982166	0.000992767	0.00100264	0.0010118	0.00102028	0.0010281	0.00103527	0.00104183	0.00104779	0.00105318	0.00105801	0.00106231	0.0010661	0.00106938	0.00107219	0.00107453	0.00107643	0.00107789	0.00107894	0.00107959	0.00107985	0.00107973	0.00107924	0.00107841	0.00107723	0.00107572	0.00107389	0.00107176	0.00106932	0.00106658	0.00106357	0.00106028	0.00105673	0.00105292	0.00104885	0.00104455	0.00104	0.00103523	0.00103024	0.00102503	0.00101962	0.00101401	0.00100822	0.00100228	0.000996155	0.000989814	0.000983269	0.000976529	0.000969609	0.000962545	0.000955358	0.000948047	0.000940611	0.000933053	0.00092538	0.000917593	0.000909696	0.000901694	0.00089359	0.00088539	0.000877098	0.000868718	0.000860254	0.000851711	0.000843091	0.000834399	0.000825639	0.000816813	0.000807927	0.000798982	0.000789982	0.000780929	0.000771828	0.000762681	0.00075349	0.000744258	0.000734987	0.00072568	0.000716338	0.000706963	0.000697558	0.000688123	0.00067866	0.000669171	0.000659656	0.000650118	0.000640556	0.000630972	0.000621366	0.000611739	0.000602092	0.000592425	0.000582738	0.000573032	0.000563306	0.000553562	0.000543799	0.000534017	0.000524216	0.000514397	0.000504559	0.000494702	0.000484826	0.000474932	0.000465019	0.000455087	0.000445136	0.000435167	0.000425179	0.000415172	0.000405147	0.000395104	0.000385043	0.000374964	0.000364868	0.000354754	0.000344625	0.000334479	0.000324317	0.00031414	0.000303949	0.000293744	0.000283525	0.000273294	0.000263051	0.000252797	0.000242532	0.000232258	0.000221975	0.000211685	0.000201387	0.000191083	0.000180773	0.000170459	0.000160142	0.000149822	0.000139497	0.000129164	0.000118827	0.000108487	9.81444e-005	8.78001e-005	7.74536e-005	6.71045e-005	5.67522e-005	4.63993e-005	3.60535e-005	2.56406e-005	1.50183e-005	5.95392e-006	
0.0035611	0.00353156	0.00340325	0.00321628	0.00300332	0.0027761	0.00254174	0.00230652	0.00207497	0.0018499	0.00163295	0.00142498	0.00122639	0.00103745	0.000858561	0.000691691	0.00053702	0.000392953	0.00026142	0.00014791	6.13852e-005	1.14444e-005	-7.86015e-006	-1.06904e-005	-5.18199e-006	5.54353e-006	1.96373e-005	3.5726e-005	5.3029e-005	7.12175e-005	9.01882e-005	0.000109936	0.000130502	0.00015194	0.000174305	0.000197633	0.000221934	0.000247197	0.000273385	0.000300436	0.000328272	0.000356796	0.000385897	0.000415458	0.00044535	0.000475446	0.000505613	0.000535722	0.000565649	0.000595272	0.000624479	0.000653164	0.000681231	0.000708594	0.000735176	0.00076091	0.000785741	0.000809622	0.000832516	0.000854396	0.000875244	0.000895047	0.000913803	0.000931513	0.000948187	0.000963838	0.000978485	0.000992149	0.00100486	0.00101663	0.00102751	0.00103751	0.00104668	0.00105504	0.00106263	0.00106947	0.0010756	0.00108106	0.00108587	0.00109005	0.00109365	0.00109668	0.00109917	0.00110115	0.00110264	0.00110366	0.00110423	0.00110437	0.00110411	0.00110345	0.00110242	0.00110103	0.0010993	0.00109723	0.00109485	0.00109217	0.00108919	0.00108592	0.00108239	0.0010786	0.00107455	0.00107026	0.00106573	0.00106098	0.00105601	0.00105083	0.00104545	0.00103987	0.0010341	0.00102814	0.00102201	0.00101571	0.00100924	0.00100261	0.000995824	0.0009889	0.000981852	0.000974683	0.000967371	0.000959905	0.000952291	0.000944536	0.000936664	0.0009287	0.000920645	0.000912498	0.000904263	0.000895943	0.000887541	0.00087906	0.000870503	0.000861873	0.000853174	0.000844408	0.00083558	0.000826691	0.000817745	0.000808745	0.000799694	0.000790594	0.000781449	0.000772259	0.000763029	0.00075376	0.000744454	0.000735114	0.00072574	0.000716336	0.000706902	0.00069744	0.000687951	0.000678437	0.000668899	0.000659337	0.000649753	0.000640148	0.000630521	0.000620875	0.000611209	0.000601524	0.00059182	0.000582098	0.000572358	0.0005626	0.000552824	0.000543031	0.00053322	0.000523392	0.000513547	0.000503684	0.000493804	0.000483907	0.000473993	0.000464061	0.000454113	0.000444148	0.000434166	0.000424167	0.000414152	0.000404121	0.000394073	0.00038401	0.000373931	0.000363837	0.000353728	0.000343605	0.000333468	0.000323318	0.000313154	0.000302978	0.00029279	0.000282591	0.000272382	0.000262162	0.000251933	0.000241696	0.000231451	0.000221198	0.000210939	0.000200674	0.000190404	0.00018013	0.000169852	0.000159571	0.000149288	0.000139004	0.000128714	0.00011842	0.000108121	9.78192e-005	8.75148e-005	7.72078e-005	6.68982e-005	5.65856e-005	4.62727e-005	3.59669e-005	2.55965e-005	1.503e-005	6.03365e-006	
0.00424716	0.00400814	0.00370991	0.00341642	0.00311798	0.00281651	0.00252277	0.00224319	0.00197972	0.00173231	0.00149979	0.00128031	0.00107168	0.000871902	0.000679773	0.000495763	0.000318715	0.00014791	-1.3563e-005	-0.000160111	-0.000263802	-0.000283959	-0.000257859	-0.000223144	-0.000187548	-0.00015179	-0.000117413	-8.54365e-005	-5.5789e-005	-2.79231e-005	-1.24591e-006	2.47688e-005	5.05708e-005	7.65393e-005	0.000102977	0.000130104	0.000158062	0.000186933	0.000216742	0.000247469	0.000279057	0.00031142	0.000344448	0.000378014	0.00041198	0.000446197	0.000480516	0.000514786	0.000548859	0.000582591	0.000615846	0.000648496	0.000680425	0.000711527	0.000741707	0.000770883	0.000798984	0.000825954	0.000851744	0.000876321	0.000899659	0.000921744	0.000942569	0.000962139	0.000980463	0.000997559	0.00101345	0.00102816	0.00104172	0.00105418	0.00106556	0.0010759	0.00108526	0.00109366	0.00110116	0.00110779	0.00111359	0.00111862	0.0011229	0.00112648	0.00112939	0.00113167	0.00113336	0.00113449	0.00113508	0.00113517	0.00113479	0.00113395	0.0011327	0.00113104	0.001129	0.00112661	0.00112387	0.00112081	0.00111744	0.00111378	0.00110985	0.00110565	0.00110119	0.0010965	0.00109158	0.00108644	0.00108109	0.00107554	0.0010698	0.00106387	0.00105777	0.00105149	0.00104506	0.00103846	0.00103172	0.00102483	0.00101781	0.00101065	0.00100336	0.000995947	0.000988414	0.000980768	0.00097301	0.00096515	0.000957197	0.000949163	0.000941038	0.000932805	0.000924468	0.000916038	0.00090753	0.000898953	0.000890311	0.000881606	0.000872838	0.000864012	0.000855128	0.00084619	0.000837198	0.000828157	0.000819067	0.000809932	0.000800753	0.000791534	0.000782275	0.00077298	0.000763649	0.000754286	0.000744891	0.000735465	0.000726012	0.000716531	0.000707025	0.000697493	0.000687939	0.000678361	0.000668762	0.000659142	0.000649502	0.000639842	0.000630163	0.000620466	0.000610751	0.000601018	0.000591268	0.000581502	0.000571718	0.000561918	0.000552102	0.000542269	0.000532421	0.000522557	0.000512677	0.000502781	0.00049287	0.000482944	0.000473002	0.000463046	0.000453074	0.000443088	0.000433087	0.000423072	0.000413042	0.000402999	0.000392942	0.000382872	0.000372789	0.000362694	0.000352586	0.000342467	0.000332336	0.000322194	0.000312042	0.00030188	0.000291709	0.000281529	0.00027134	0.000261145	0.000250942	0.000240732	0.000230517	0.000220296	0.000210071	0.000199841	0.000189608	0.000179372	0.000169134	0.000158894	0.000148652	0.00013841	0.000128167	0.00011792	0.00010767	9.74161e-005	8.71592e-005	7.68996e-005	6.66376e-005	5.63728e-005	4.61084e-005	3.58514e-005	2.5531e-005	1.5026e-005	6.10704e-006	
0.00673123	0.00538377	0.00444986	0.00384438	0.00334839	0.00291311	0.00253542	0.00220634	0.00191514	0.00165369	0.0014157	0.00119571	0.000988687	0.000789781	0.000593516	0.000393366	0.00018964	-1.57413e-005	-0.000235153	-0.000497329	-0.00072332	-0.000603118	-0.000462053	-0.000371997	-0.000304484	-0.000247086	-0.00019864	-0.00015832	-0.000123824	-9.3038e-005	-6.44706e-005	-3.70937e-005	-1.01807e-005	1.6851e-005	4.44497e-005	7.292e-005	0.000102456	0.00013317	0.000165103	0.000198235	0.000232498	0.000267788	0.000303972	0.000340899	0.0003784	0.000416301	0.000454419	0.000492573	0.000530584	0.000568279	0.000605491	0.000642065	0.000677859	0.000712742	0.000746597	0.000779322	0.000810829	0.000841043	0.000869904	0.000897368	0.000923399	0.000947977	0.000971091	0.000992741	0.00101294	0.0010317	0.00104905	0.00106502	0.00107965	0.00109297	0.00110505	0.00111591	0.00112562	0.00113421	0.00114176	0.0011483	0.00115389	0.00115859	0.00116243	0.00116548	0.00116777	0.00116935	0.00117027	0.00117056	0.00117028	0.00116944	0.0011681	0.00116627	0.001164	0.00116131	0.00115823	0.00115479	0.001151	0.00114689	0.00114248	0.00113779	0.00113283	0.00112763	0.00112219	0.00111653	0.00111066	0.0011046	0.00109836	0.00109194	0.00108535	0.0010786	0.00107171	0.00106468	0.00105751	0.00105021	0.00104279	0.00103525	0.00102761	0.00101985	0.001012	0.00100405	0.000996001	0.000987868	0.00097965	0.00097135	0.000962972	0.000954519	0.000945995	0.000937404	0.000928752	0.000920046	0.000911278	0.000902446	0.000893553	0.000884607	0.000875612	0.00086657	0.000857482	0.000848351	0.000839178	0.000829965	0.000820714	0.000811426	0.000802104	0.000792749	0.000783363	0.000773947	0.000764503	0.000755032	0.000745535	0.000736013	0.000726468	0.000716901	0.000707311	0.000697701	0.000688071	0.000678421	0.000668752	0.000659065	0.000649361	0.000639639	0.0006299	0.000620144	0.000610372	0.000600585	0.000590782	0.000580963	0.000571129	0.000561281	0.000551418	0.00054154	0.000531648	0.000521741	0.000511821	0.000501887	0.00049194	0.000481979	0.000472005	0.000462018	0.000452018	0.000442006	0.000431982	0.000421946	0.000411898	0.00040184	0.00039177	0.00038169	0.000371599	0.000361499	0.00035139	0.000341271	0.000331144	0.00032101	0.000310867	0.000300718	0.000290561	0.000280399	0.000270231	0.000260058	0.000249881	0.000239699	0.000229513	0.000219325	0.000209134	0.00019894	0.000188745	0.000178548	0.000168351	0.000158153	0.000147955	0.000137757	0.000127561	0.000117363	0.000107164	9.69614e-005	8.6756e-005	7.65483e-005	6.63385e-005	5.61267e-005	4.59161e-005	3.57132e-005	2.54477e-005	1.5007e-005	6.16804e-006	
